#year,month,day,hour,lineID,stationID,statusN,statusS
2014,8,19,5, 4, 17,0,0
2014,8,19,6, 4, 17,0,0
2014,8,19,6, 4, 17,0,0
2014,8,19,6, 4, 17,0,0
2014,8,19,6, 4, 17,0,0
2014,8,19,7, 4, 17,0,0
2014,8,19,7, 4, 17,0,0
2014,8,19,7, 4, 17,1,2
2014,8,19,7, 4, 17,1,2
2014,8,19,8, 4, 17,1,2
2014,8,19,8, 4, 17,2,2
2014,8,19,8, 4, 17,2,2
2014,8,19,8, 4, 17,2,2
2014,8,19,9, 4, 17,2,2
2014,8,19,9, 4, 17,2,2
2014,8,19,9, 4, 17,2,2
2014,8,19,9, 4, 17,2,2
2014,8,19,10, 4, 17,2,2
2014,8,19,10, 4, 17,2,2
2014,8,19,10, 4, 17,2,2
2014,8,19,10, 4, 17,0,2
2014,8,19,11, 4, 17,0,2
2014,8,19,11, 4, 17,0,2
2014,8,19,11, 4, 17,0,2
2014,8,19,11, 4, 17,0,2
2014,8,19,12, 4, 17,0,2
2014,8,19,12, 4, 17,0,2
2014,8,19,12, 4, 17,0,2
2014,8,19,12, 4, 17,2,2
2014,8,19,13, 4, 17,2,2
2014,8,19,13, 4, 17,2,2
2014,8,19,13, 4, 17,2,2
2014,8,19,13, 4, 17,2,2
2014,8,19,14, 4, 17,2,2
2014,8,19,14, 4, 17,2,2
2014,8,19,14, 4, 17,2,2
2014,8,19,14, 4, 17,2,2
2014,8,19,15, 4, 17,2,2
2014,8,19,15, 4, 17,2,1
2014,8,19,15, 4, 17,1,1
2014,8,19,15, 4, 17,1,1
2014,8,19,16, 4, 17,1,1
2014,8,19,16, 4, 17,1,1
2014,8,19,16, 4, 17,1,1
2014,8,19,16, 4, 17,1,1
2014,8,19,17, 4, 17,1,1
2014,8,19,17, 4, 17,1,1
2014,8,19,17, 4, 17,1,2
2014,8,19,17, 4, 17,1,2
2014,8,19,18, 4, 17,1,2
2014,8,19,18, 4, 17,1,2
2014,8,19,18, 4, 17,1,2
2014,8,19,18, 4, 17,1,2
2014,8,19,19, 4, 17,1,2
2014,8,19,19, 4, 17,1,2
2014,8,19,19, 4, 17,1,2
2014,8,19,19, 4, 17,1,2
2014,8,19,20, 4, 17,1,2
2014,8,19,20, 4, 17,1,2
2014,8,19,20, 4, 17,1,2
2014,8,19,20, 4, 17,1,2
2014,8,19,21, 4, 17,1,2
2014,8,19,21, 4, 17,1,2
2014,8,19,21, 4, 17,1,2
2014,8,19,21, 4, 17,1,2
2014,8,19,22, 4, 17,1,1
2014,8,19,22, 4, 17,1,1
2014,8,19,22, 4, 17,0,1
2014,8,19,22, 4, 17,0,1
2014,8,19,23, 4, 17,0,1
2014,8,19,23, 4, 17,0,1
2014,8,19,23, 4, 17,0,1
2014,8,19,23, 4, 17,0,0
2014,8,26,0, 4, 17,0,0
2014,8,26,0, 4, 17,0,0
2014,8,26,0, 4, 17,0,0
2014,8,26,0, 4, 17,0,0
2014,8,26,1, 4, 17,0,0
2014,8,26,1, 4, 17,0,0
2014,8,26,1, 4, 17,0,0
2014,8,26,1, 4, 17,0,0
2014,8,26,2, 4, 17,0,0
2014,8,26,2, 4, 17,0,0
2014,8,26,2, 4, 17,0,0
2014,8,26,2, 4, 17,0,0
2014,8,26,3, 4, 17,0,0
2014,8,26,3, 4, 17,0,0
2014,8,26,3, 4, 17,0,0
2014,8,26,3, 4, 17,0,0
2014,8,26,4, 4, 17,0,0
2014,8,26,4, 4, 17,0,0
2014,8,26,4, 4, 17,0,0
2014,8,26,4, 4, 17,0,0
2014,8,26,5, 4, 17,0,0
2014,8,26,5, 4, 17,0,0
2014,8,26,5, 4, 17,0,0
2014,8,26,5, 4, 17,0,0
2014,8,26,6, 4, 17,0,0
2014,8,26,6, 4, 17,0,1
2014,8,26,6, 4, 17,0,1
2014,8,26,6, 4, 17,0,1
2014,8,26,7, 4, 17,0,1
2014,8,26,7, 4, 17,0,1
2014,8,26,7, 4, 17,2,2
2014,8,26,7, 4, 17,2,2
2014,8,26,8, 4, 17,2,2
2014,8,26,8, 4, 17,2,2
2014,8,26,8, 4, 17,2,2
2014,8,26,8, 4, 17,2,2
2014,8,26,9, 4, 17,2,2
2014,8,26,9, 4, 17,2,2
2014,8,26,9, 4, 17,2,2
2014,8,26,9, 4, 17,2,2
2014,8,26,10, 4, 17,2,2
2014,8,26,10, 4, 17,2,2
2014,8,26,10, 4, 17,0,2
2014,8,26,10, 4, 17,0,2
2014,8,26,11, 4, 17,0,2
2014,8,26,11, 4, 17,0,2
2014,8,26,11, 4, 17,0,2
2014,8,26,11, 4, 17,0,2
2014,8,26,12, 4, 17,0,2
2014,8,26,12, 4, 17,0,2
2014,8,26,12, 4, 17,0,2
2014,8,26,12, 4, 17,0,1
2014,8,26,13, 4, 17,0,1
2014,8,26,13, 4, 17,0,1
2014,8,26,13, 4, 17,0,1
2014,8,26,13, 4, 17,0,1
2014,8,26,14, 4, 17,0,1
2014,8,26,14, 4, 17,0,1
2014,8,26,14, 4, 17,0,1
2014,8,26,14, 4, 17,0,1
2014,8,26,15, 4, 17,0,1
2014,8,26,15, 4, 17,0,1
2014,8,26,15, 4, 17,0,1
2014,8,26,15, 4, 17,0,1
2014,8,26,16, 4, 17,0,1
2014,8,26,16, 4, 17,0,1
2014,8,26,16, 4, 17,0,1
2014,8,26,16, 4, 17,0,1
2014,8,26,17, 4, 17,0,1
2014,8,26,17, 4, 17,0,2
2014,8,26,17, 4, 17,0,2
2014,8,26,17, 4, 17,0,2
2014,8,26,18, 4, 17,0,2
2014,8,26,18, 4, 17,0,2
2014,8,26,18, 4, 17,0,2
2014,8,26,18, 4, 17,0,2
2014,8,26,19, 4, 17,0,2
2014,8,26,19, 4, 17,0,2
2014,8,26,19, 4, 17,0,2
2014,8,26,19, 4, 17,0,2
2014,8,26,20, 4, 17,0,2
2014,8,26,20, 4, 17,0,2
2014,8,26,20, 4, 17,0,2
2014,8,26,20, 4, 17,0,2
2014,8,26,21, 4, 17,0,2
2014,8,26,21, 4, 17,0,2
2014,8,26,21, 4, 17,0,2
